"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"x1e.xlarge","m5a.2xlarge","1179","471909446","1586975","1472694","0","3720309","0","486451","0","0","0","486451","140346420","4","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T19:00:09","2024-10-14T19:02:42","false"
"m4.xlarge","c5a.24xlarge","869","467207267","11570670","11477750","0","3716502","0","486483","0","0","0","486483","140979460","4","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T18:52:00","2024-10-14T18:54:41","true"
"m4.16xlarge","h1.2xlarge","27499","491532556","1730411","1512239","0","7224871","0","541371","0","0","0","541371","155981794","5","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:38:38","2024-10-14T19:41:37","true"
"m4.xlarge","m5zn.6xlarge","869","467207267","11570670","11477750","0","3716502","0","486483","0","0","0","486483","139713433","2","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T18:52:00","2024-10-14T18:54:41","true"
"m5a.2xlarge","i3.xlarge","3053","473315007","2265374","2115365","0","3738716","0","488912","0","0","0","488912","139831643","6","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T18:35:51","2024-10-14T18:38:25","true"
"m5n.xlarge","h1.2xlarge","743","470459433","11681748","11607994","0","3352299","0","486488","0","0","0","486488","138834288","5","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T20:00:09","2024-10-14T20:02:43","false"
"c5.xlarge","c5d.9xlarge","1093","460770571","235270012","235196527","0","3352166","0","486481","0","0","0","486481","140620535","12","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:56:08","2024-10-14T19:58:39","true"
"h1.8xlarge","m5n.xlarge","10443","481543793","1520650","1383393","0","5191635","0","503317","0","0","0","503317","145632493","3","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:25:45","2024-10-14T19:28:31","true"
"r4.xlarge","c6i.xlarge","1293","471319704","1698167","1589977","0","3532680","0","486452","0","0","0","486452","138804644","2","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:04:10","2024-10-14T19:06:42","true"
"m5a.xlarge","c5.9xlarge","1375","469005612","13714199","13531195","0","3553907","0","486464","0","0","0","486464","140178729","3","2024-10-14T18:23:04","2024-10-14T18:31:30","2024-10-14T18:31:56","2024-10-14T18:34:27","true"
"r4.xlarge","m5a.8xlarge","1293","471319704","1698167","1589977","0","3532680","0","486452","0","0","0","486452","140515577","5","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:04:10","2024-10-14T19:06:42","false"
"h1.8xlarge","c5a.xlarge","10443","481543793","1520650","1383393","0","5191635","0","503317","0","0","0","503317","144820622","3","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:25:45","2024-10-14T19:28:30","true"
"r4.16xlarge","c5a.xlarge","27147","491603174","1773931","1541278","0","7338193","0","541386","0","0","0","541386","157253649","3","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T19:47:27","2024-10-14T19:50:27","false"
"m5n.xlarge","m5a.8xlarge","44875","284297","33173","18508","0","175046","0","7836","0","0","0","7836","8860429","5","2024-10-15T13:05:08","2024-10-15T13:05:17","2024-10-15T13:06:03","2024-10-15T13:06:33","false"
"h1.2xlarge","c6i.xlarge","14723","376703","37458","19185","0","352816","0","6732","0","0","0","6732","7830336","1","2024-10-15T11:32:24","2024-10-15T11:32:33","2024-10-15T11:33:19","2024-10-15T11:33:47","true"
"m5zn.6xlarge","c6a.24xlarge","2804","478486652","1058332","979326","0","4791263","0","498591","0","0","0","498591","143018462","2","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T20:18:28","2024-10-14T20:22:57","false"
"c6i.xlarge","h1.8xlarge","485","439306031","217210123","217125718","0","3349789","0","486482","0","0","0","486482","137919760","3","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:51:59","2024-10-14T19:54:39","false"
"m5a.8xlarge","h1.16xlarge","16920","482068230","2410137","2168633","0","5230600","0","503319","0","0","0","503319","145317313","4","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T18:40:02","2024-10-14T18:42:48","true"
"r4.16xlarge","c5d.9xlarge","27147","491603174","1773931","1541278","0","7338193","0","541386","0","0","0","541386","157101560","8","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T19:47:27","2024-10-14T19:50:27","true"
"m4.16xlarge","r4.8xlarge","27499","491532556","1730411","1512239","0","7224871","0","541371","0","0","0","541371","155446350","3","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:38:38","2024-10-14T19:41:37","true"
"c5d.2xlarge","m5n.xlarge","1243","471324737","10926300","10850060","0","3776900","0","488919","0","0","0","488919","144523709","2","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T20:04:13","2024-10-14T20:06:59","true"
"m5zn.6xlarge","m5n.xlarge","2804","478486652","1058332","979326","0","4791263","0","498591","0","0","0","498591","142587239","3","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T20:18:27","2024-10-14T20:22:56","true"
"x1e.xlarge","h1.2xlarge","1179","471909446","1586975","1472694","0","3720309","0","486451","0","0","0","486451","138966620","6","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T19:00:09","2024-10-14T19:02:41","true"
"m5n.xlarge","c5d.9xlarge","743","470459433","11681748","11607994","0","3352299","0","486488","0","0","0","486488","140026780","3","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T20:00:09","2024-10-14T20:02:43","true"
"r4.xlarge","c4.8xlarge","1293","471319704","1698167","1589977","0","3532680","0","486452","0","0","0","486452","140198377","2","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:04:10","2024-10-14T19:06:42","true"
"m5a.8xlarge","c6i.16xlarge","16920","482068230","2410137","2168633","0","5230600","0","503319","0","0","0","503319","145755948","7","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T18:40:01","2024-10-14T18:42:48","true"
"c5.9xlarge","c6i.16xlarge","10755","482362288","1181836","1071092","0","5534590","0","505724","0","0","0","505724","144183074","12","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T20:24:40","2024-10-14T20:27:28","true"
"c5.9xlarge","c5a.24xlarge","10755","482362288","1181836","1071092","0","5534590","0","505724","0","0","0","505724","146741004","3","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T20:24:40","2024-10-14T20:27:27","false"
