"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"m4.large","c5a.24xlarge","121","209572","12632","2388","0","5774","0","936","0","0","0","936","84401","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:56:39","2024-09-03T13:56:54","true"
"m5a.large","m4.large","210","177463","17989","4322","0","5774","0","936","0","0","0","936","462455","11","2024-09-03T14:42:28","2024-09-03T14:42:37","2024-09-03T14:43:20","2024-09-03T14:43:35","false"
"m5zn.6xlarge","c5a.large","89","232595","17786","2644","0","5776","0","937","0","0","0","937","54914","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:28:24","2024-09-03T14:28:39","false"
"h1.8xlarge","c5.9xlarge","134","234014","14834","2867","0","5774","0","936","0","0","0","936","120939","4","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:09:14","2024-09-03T14:09:30","true"
"m5a.8xlarge","m5.large","303","229109","18165","4485","0","5774","0","936","0","0","0","936","85565","5","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:47:41","2024-09-03T13:47:56","false"
"c4.8xlarge","r4.large","92","224510","14951","2218","0","5774","0","936","0","0","0","936","89150","8","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:07:44","2024-09-03T14:08:00","true"
"c6a.24xlarge","m4.16xlarge","332","211455","14801","2549","0","5774","0","936","0","0","0","936","73875","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:06:03","2024-09-03T14:06:21","false"
"h1.2xlarge","r4.large","165","217014","15107","2862","0","5774","0","936","0","0","0","936","148665","8","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:58:08","2024-09-03T13:58:23","true"
"x1e.xlarge","x1e.8xlarge","184","224520","13648","3247","0","5774","0","936","0","0","0","936","76744","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:59:36","2024-09-03T13:59:52","true"
"c5a.24xlarge","c6i.large","226","215911","14587","3159","0","5774","0","935","0","0","0","935","54188","2","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:04:26","2024-09-03T14:04:41","true"
"c5.large","h1.8xlarge","102","189671","14602","2208","0","5776","0","936","0","0","0","936","72976","5","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:20:21","2024-09-03T14:20:36","false"
"c5a.large","r4.large","170","220849","15200","3091","0","5774","0","936","0","0","0","936","106274","16","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:49:17","2024-09-03T13:53:42","false"
"m5a.8xlarge","h1.8xlarge","303","229109","18165","4485","0","5774","0","936","0","0","0","936","102113","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:47:41","2024-09-03T13:47:56","false"
"m4.large","m5a.large","121","209572","12632","2388","0","5774","0","936","0","0","0","936","88468","9","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:56:39","2024-09-03T13:56:54","true"
"c5d.9xlarge","r4.8xlarge","101","230852","15452","2725","0","5776","0","937","0","0","0","937","66243","6","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:26:49","2024-09-03T14:27:04","false"
"c6a.24xlarge","c5.large","332","211455","14801","2549","0","5774","0","936","0","0","0","936","64388","4","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:06:03","2024-09-03T14:06:21","false"
"x1e.8xlarge","c5a.24xlarge","172","225471","13921","3210","0","5774","0","935","0","0","0","935","57617","6","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:12:18","2024-09-03T14:12:33","false"
"c6a.24xlarge","m5zn.6xlarge","332","211455","14801","2549","0","5774","0","936","0","0","0","936","71714","10","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:06:03","2024-09-03T14:06:21","false"
"c5d.9xlarge","c5a.large","101","230852","15452","2725","0","5776","0","937","0","0","0","937","55124","6","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:26:49","2024-09-03T14:27:04","false"
"x1e.xlarge","r4.16xlarge","184","224520","13648","3247","0","5774","0","936","0","0","0","936","66432","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:59:36","2024-09-03T13:59:52","true"
"i3.large","h1.8xlarge","180","211213","15764","2896","0","5774","0","935","0","0","0","935","96451","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:02:49","2024-09-03T14:03:05","true"
"c5.large","c6a.large","102","189671","14602","2208","0","5776","0","936","0","0","0","936","95188","5","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:20:21","2024-09-03T14:20:36","false"
"m4.16xlarge","h1.16xlarge","141","245125","15410","2948","0","5774","0","937","0","0","0","937","67449","6","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:13:54","2024-09-03T14:14:09","true"
"c6a.large","c5.large","126","199672","14562","2642","0","5774","0","935","0","0","0","935","73786","3","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:55:03","2024-09-03T13:55:19","false"
"x1e.xlarge","c4.8xlarge","184","224520","13648","3247","0","5774","0","936","0","0","0","936","53877","4","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:59:36","2024-09-03T13:59:52","true"
"c5a.large","c5a.24xlarge","170","220849","15200","3091","0","5774","0","936","0","0","0","936","45599","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:49:17","2024-09-03T13:53:42","true"
"h1.2xlarge","c5.9xlarge","165","217014","15107","2862","0","5774","0","936","0","0","0","936","114790","10","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:58:08","2024-09-03T13:58:23","true"
"c5.large","m5a.2xlarge","102","189671","14602","2208","0","5776","0","936","0","0","0","936","88777","8","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:20:21","2024-09-03T14:20:36","false"
"c6i.large","c5a.24xlarge","85","197098","11181","1775","0","5776","0","936","0","0","0","936","62367","6","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:18:44","2024-09-03T14:18:59","false"
"i3.large","m5n.large","180","211213","15764","2896","0","5774","0","935","0","0","0","935","56968","4","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:02:50","2024-09-03T14:03:05","true"
"m5a.2xlarge","c6a.large","211","222746","18473","4191","0","5774","0","936","0","0","0","936","55668","5","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:46:06","2024-09-03T13:46:21","true"
