"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"h1.16xlarge","c6a.large","6329","10189267","52285","30294","0","687136","0","10780","0","0","0","10780","926912","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:32:23","2023-05-31T00:32:23","true"
"m4.large","c6i.16xlarge","358","9327126","39530","27450","0","44303","0","10444","0","0","0","10444","849861","2","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:08:40","2023-05-31T00:08:40","true"
"m5n.large","c6a.large","243","9257346","34664","22923","0","44655","0","10474","0","0","0","10474","952306","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:57:55","2023-05-31T00:57:55","false"
"c5a.24xlarge","t3.nano","7418","877443","35244","18119","0","687395","0","10782","0","0","0","10782","2357804","5","2023-05-30T23:55:53","2023-05-30T23:56:19","2023-05-31T00:15:42","2023-05-31T00:15:42","true"
"h1.2xlarge","r4.large","1001","9655452","42091","28764","0","113630","0","10520","0","0","0","10520","1074592","10","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:10:00","2023-05-31T00:10:00","true"
"t3a.nano","x1e.xlarge","287","9257813","183169","169077","0","52242","0","10444","0","0","0","10444","810462","8","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-30T23:57:09","2023-05-30T23:57:09","true"
"c4.8xlarge","m5.large","3074","9818745","48793","23115","0","400386","0","10624","0","0","0","10624","869251","4","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:25:48","2023-05-31T00:25:48","true"
"c5.large","m5a.8xlarge","222","9463918","33439","21568","0","44653","0","10474","0","0","0","10474","2013730","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:56:35","2023-05-31T00:56:35","false"
"c6i.large","m5a.8xlarge","176","9537708","28157","17520","0","44655","0","10475","0","0","0","10475","838202","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:53:46","2023-05-31T00:53:46","false"
"c5a.24xlarge","m4.16xlarge","7418","877443","35244","18119","0","687395","0","10782","0","0","0","10782","2297492","16","2023-05-30T23:55:53","2023-05-30T23:56:19","2023-05-31T00:15:34","2023-05-31T00:15:34","true"
"i3.large","h1.2xlarge","290","9433429","42601","27196","0","44634","0","10443","0","0","0","10443","1098226","8","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:14:14","2023-05-31T00:14:14","true"
"r4.16xlarge","m4.16xlarge","5952","7837980","54389","31753","0","687138","0","10785","0","0","0","10785","1585983","8","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:48:44","2023-05-31T00:48:44","true"
"m4.large","c5.large","358","9327126","39530","27450","0","44303","0","10444","0","0","0","10444","790754","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:08:41","2023-05-31T00:08:41","true"
"c6a.large","c5a.24xlarge","153","9107436","23149","12617","0","52244","0","10445","0","0","0","10445","802602","3","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:05:52","2023-05-31T00:05:52","true"
"h1.2xlarge","m4.large","1001","9655452","42091","28764","0","113630","0","10520","0","0","0","10520","526228","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:10:00","2023-05-31T00:10:00","true"
"c6i.large","c5a.24xlarge","176","9537708","28157","17520","0","44655","0","10475","0","0","0","10475","427087","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:53:45","2023-05-31T00:53:45","false"
"m5a.large","m5.large","280","8646779","37885","24794","0","44292","0","10445","0","0","0","10445","984062","4","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-30T23:58:27","2023-05-30T23:58:27","true"
"i3.large","r4.16xlarge","290","9433429","42601","27196","0","44634","0","10443","0","0","0","10443","1592835","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:14:14","2023-05-31T00:14:14","true"
"h1.16xlarge","m5n.large","6329","10189267","52285","30294","0","687136","0","10780","0","0","0","10780","537852","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:32:26","2023-05-31T00:32:26","true"
"h1.2xlarge","c6i.large","1001","9655452","42091","28764","0","113630","0","10520","0","0","0","10520","727220","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:10:00","2023-05-31T00:10:00","true"
"c6a.24xlarge","r4.large","5183","909096","33319","12935","0","687140","0","10782","0","0","0","10782","906146","9","2023-05-30T23:55:53","2023-05-30T23:56:21","2023-05-31T00:20:51","2023-05-31T00:20:51","true"
"c6a.24xlarge","r4.16xlarge","5183","909096","33319","12935","0","687140","0","10782","0","0","0","10782","2038152","8","2023-05-30T23:55:53","2023-05-30T23:56:21","2023-05-31T00:20:37","2023-05-31T00:20:37","true"
"m5n.large","m5a.2xlarge","243","9257346","34664","22923","0","44655","0","10474","0","0","0","10474","1470121","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:57:55","2023-05-31T00:57:55","false"
"r4.8xlarge","c6a.large","3639","9719928","45237","29554","0","359445","0","10628","0","0","0","10628","1202150","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:45:41","2023-05-31T00:45:41","false"
"x1e.xlarge","x1e.8xlarge","587","9564888","44547","30297","0","80771","0","10468","0","0","0","10468","1316491","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:11:35","2023-05-31T00:11:35","true"
"t3a.nano","m5a.2xlarge","287","9257813","183169","169077","0","52242","0","10444","0","0","0","10444","984427","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-30T23:57:09","2023-05-30T23:57:09","true"
"c5a.24xlarge","c6a.24xlarge","6962","721035","33626","18022","0","687139","0","10783","0","0","0","10783","1142866","2","2023-06-04T20:10:22","2023-06-04T20:10:36","2023-06-04T20:11:19","2023-06-04T20:11:25","true"
"t3.nano","m4.large","241","9310316","194953","176348","0","44652","0","10474","0","0","0","10474","1635393","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:55:17","2023-05-31T00:55:17","false"
"m4.16xlarge","c6a.large","8271","10024037","57920","31261","0","679487","0","10782","0","0","0","10782","552643","2","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:40:36","2023-05-31T00:40:36","false"
"c5a.large","c5.large","185","336244","32409","16769","0","44286","0","10444","0","0","0","10444","591177","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:04:10","2023-05-31T00:04:10","true"
"c5a.large","m4.16xlarge","185","336244","32409","16769","0","44286","0","10444","0","0","0","10444","1537922","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:04:09","2023-05-31T00:04:09","true"
"c6a.24xlarge","c6i.16xlarge","5183","909096","33319","12935","0","687140","0","10782","0","0","0","10782","685982","7","2023-05-30T23:55:53","2023-05-30T23:56:21","2023-05-31T00:20:37","2023-05-31T00:20:37","true"
"m5a.8xlarge","c6a.24xlarge","4939","551618","47214","29502","0","359421","0","10617","0","0","0","10617","860019","4","2023-06-04T19:16:34","2023-06-04T19:16:49","2023-06-04T19:17:44","2023-06-04T19:17:51","true"
"c5.9xlarge","r4.16xlarge","2290","6633672","40173","23290","0","392849","0","11092","0","0","0","11092","1301260","8","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T01:10:41","2023-05-31T01:10:41","false"
"m5a.large","h1.2xlarge","280","8646779","37885","24794","0","44292","0","10445","0","0","0","10445","860429","8","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-30T23:58:26","2023-05-30T23:58:26","true"
"t3a.nano","m5n.large","287","9257813","183169","169077","0","52242","0","10444","0","0","0","10444","903122","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-30T23:57:09","2023-05-30T23:57:09","true"
"c6i.large","m5n.large","176","9537708","28157","17520","0","44655","0","10475","0","0","0","10475","704200","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:53:47","2023-05-31T00:53:47","true"
"r4.16xlarge","r4.8xlarge","5952","7837980","54389","31753","0","687138","0","10785","0","0","0","10785","1478801","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:48:44","2023-05-31T00:48:44","true"
"r4.16xlarge","c6a.large","5952","7837980","54389","31753","0","687138","0","10785","0","0","0","10785","705942","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:48:43","2023-05-31T00:48:43","false"
"c6a.large","m4.large","153","9107436","23149","12617","0","52244","0","10445","0","0","0","10445","1195062","7","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:05:53","2023-05-31T00:05:53","true"
"i3.large","m5a.2xlarge","290","9433429","42601","27196","0","44634","0","10443","0","0","0","10443","1166082","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:14:14","2023-05-31T00:14:14","false"
"t2.nano","m5a.8xlarge","127","4431422","192124","173215","0","33916","0","10183","0","0","0","10183","975304","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:07:26","2023-05-31T00:07:26","true"
"t3.nano","c6i.16xlarge","241","9310316","194953","176348","0","44652","0","10474","0","0","0","10474","666353","11","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:55:16","2023-05-31T00:55:16","true"
"c6i.large","t3.nano","160","276706","28891","18299","0","44652","0","10476","0","0","0","10476","833414","4","2023-06-04T21:20:06","2023-06-04T21:20:22","2023-06-04T21:21:07","2023-06-04T21:21:14","true"
"c6a.24xlarge","c4.8xlarge","5183","909096","33319","12935","0","687140","0","10782","0","0","0","10782","1475995","16","2023-05-30T23:55:53","2023-05-30T23:56:21","2023-05-31T00:20:38","2023-05-31T00:20:38","true"
"c5.9xlarge","c6a.24xlarge","1996","560145","38393","23801","0","409224","0","11093","0","0","0","11093","561347","3","2023-06-04T22:02:19","2023-06-04T22:02:34","2023-06-04T22:03:13","2023-06-04T22:03:20","false"
"c5.9xlarge","h1.8xlarge","1996","560145","38393","23801","0","409224","0","11093","0","0","0","11093","716857","7","2023-06-04T22:02:19","2023-06-04T22:02:34","2023-06-04T22:03:13","2023-06-04T22:03:20","false"
"c5d.9xlarge","t3.micro","1866","681064","41231","23302","0","409227","0","11096","0","0","0","11096","1996977","6","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T01:05:45","2023-05-31T01:05:45","true"
"c5d.9xlarge","x1e.8xlarge","1866","681064","41231","23302","0","409227","0","11096","0","0","0","11096","2013622","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T01:05:40","2023-05-31T01:05:40","false"
"h1.8xlarge","c6a.large","3282","9798875","48390","31364","0","359414","0","10620","0","0","0","10620","532153","3","2023-05-30T23:55:53","2023-05-30T23:56:21","2023-05-31T00:29:15","2023-05-31T00:29:15","true"
"t3.micro","r4.16xlarge","281","9353529","41165","25871","0","44714","0","10503","0","0","0","10503","1203753","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:59:13","2023-05-31T00:59:13","false"
"c5a.large","r4.8xlarge","185","336244","32409","16769","0","44286","0","10444","0","0","0","10444","1584890","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:04:09","2023-05-31T00:04:09","true"
"i3.large","c6i.large","290","9433429","42601","27196","0","44634","0","10443","0","0","0","10443","559129","2","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:14:14","2023-05-31T00:14:14","true"
"h1.16xlarge","c5.9xlarge","6329","10189267","52285","30294","0","687136","0","10780","0","0","0","10780","1254047","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:32:17","2023-05-31T00:32:17","true"
"c6a.24xlarge","x1e.xlarge","5183","909096","33319","12935","0","687140","0","10782","0","0","0","10782","839647","8","2023-05-30T23:55:53","2023-05-30T23:56:21","2023-05-31T00:20:43","2023-05-31T00:20:43","true"
"c5.large","t3.micro","222","9463918","33439","21568","0","44653","0","10474","0","0","0","10474","2080223","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:56:34","2023-05-31T00:56:34","true"
"m5a.large","t3a.nano","280","8646779","37885","24794","0","44292","0","10445","0","0","0","10445","1130844","5","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-30T23:58:27","2023-05-30T23:58:27","true"
"t2.nano","r4.16xlarge","127","4431422","192124","173215","0","33916","0","10183","0","0","0","10183","1375665","16","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:07:26","2023-05-31T00:07:26","true"
"c5.9xlarge","c4.8xlarge","2290","6633672","40173","23290","0","392849","0","11092","0","0","0","11092","864364","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T01:10:40","2023-05-31T01:10:40","false"
"h1.16xlarge","c5d.9xlarge","6329","10189267","52285","30294","0","687136","0","10780","0","0","0","10780","992341","10","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:32:17","2023-05-31T00:32:17","true"
"t3a.nano","m5.large","287","9257813","183169","169077","0","52242","0","10444","0","0","0","10444","968682","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-30T23:57:09","2023-05-30T23:57:09","true"
"r4.large","m5a.2xlarge","377","9252425","53228","36906","0","44638","0","10444","0","0","0","10444","930278","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:12:56","2023-05-31T00:12:56","false"
"t3.nano","c6i.large","241","9310316","194953","176348","0","44652","0","10474","0","0","0","10474","481491","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:55:17","2023-05-31T00:55:17","true"
"r4.8xlarge","t2.nano","3639","9719928","45237","29554","0","359445","0","10628","0","0","0","10628","1371259","8","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:45:42","2023-05-31T00:45:42","false"
"c6a.large","c5d.9xlarge","153","9107436","23149","12617","0","52244","0","10445","0","0","0","10445","972278","10","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:05:52","2023-05-31T00:05:52","true"
"h1.2xlarge","c6i.16xlarge","1001","9655452","42091","28764","0","113630","0","10520","0","0","0","10520","1049132","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:09:59","2023-05-31T00:09:59","true"
"m5a.8xlarge","h1.8xlarge","4421","628646","45877","26297","0","359668","0","10621","0","0","0","10621","578447","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:01:18","2023-05-31T00:01:18","true"
"i3.large","c6i.16xlarge","290","9433429","42601","27196","0","44634","0","10443","0","0","0","10443","1292354","11","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:14:14","2023-05-31T00:14:14","true"
"r4.large","t3.micro","377","9252425","53228","36906","0","44638","0","10444","0","0","0","10444","1173553","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:12:57","2023-05-31T00:12:57","true"
"c6a.large","x1e.xlarge","153","9107436","23149","12617","0","52244","0","10445","0","0","0","10445","839508","8","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:05:53","2023-05-31T00:05:53","true"
"m4.16xlarge","x1e.8xlarge","8271","10024037","57920","31261","0","679487","0","10782","0","0","0","10782","1362640","8","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:40:37","2023-05-31T00:40:37","true"
"h1.8xlarge","c5a.24xlarge","3282","9798875","48390","31364","0","359414","0","10620","0","0","0","10620","541235","3","2023-05-30T23:55:53","2023-05-30T23:56:21","2023-05-31T00:29:11","2023-05-31T00:29:11","true"
"c5.large","c6i.large","222","9463918","33439","21568","0","44653","0","10474","0","0","0","10474","1109838","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:56:33","2023-05-31T00:56:33","true"
"c6i.large","c6a.24xlarge","176","9537708","28157","17520","0","44655","0","10475","0","0","0","10475","747383","2","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:53:46","2023-05-31T00:53:46","false"
"t3.micro","r4.large","281","9353529","41165","25871","0","44714","0","10503","0","0","0","10503","967716","10","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:59:12","2023-05-31T00:59:12","false"
"c5a.24xlarge","m4.large","7418","877443","35244","18119","0","687395","0","10782","0","0","0","10782","1111267","8","2023-05-30T23:55:53","2023-05-30T23:56:19","2023-05-31T00:15:45","2023-05-31T00:15:45","true"
"c5.9xlarge","m5.large","2290","6633672","40173","23290","0","392849","0","11092","0","0","0","11092","866103","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T01:10:46","2023-05-31T01:10:46","true"
"r4.large","c4.8xlarge","377","9252425","53228","36906","0","44638","0","10444","0","0","0","10444","687974","6","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:12:56","2023-05-31T00:12:56","false"
"h1.2xlarge","c5a.24xlarge","1001","9655452","42091","28764","0","113630","0","10520","0","0","0","10520","1076722","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:09:59","2023-05-31T00:09:59","true"
"m4.large","c6a.large","358","9327126","39530","27450","0","44303","0","10444","0","0","0","10444","778545","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:08:40","2023-05-31T00:08:40","true"
"c5.large","h1.16xlarge","222","9463918","33439","21568","0","44653","0","10474","0","0","0","10474","1157628","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:56:33","2023-05-31T00:56:33","false"
"h1.2xlarge","r4.16xlarge","1001","9655452","42091","28764","0","113630","0","10520","0","0","0","10520","481061","8","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:09:59","2023-05-31T00:09:59","true"
"r4.large","c6a.24xlarge","377","9252425","53228","36906","0","44638","0","10444","0","0","0","10444","812860","2","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:12:56","2023-05-31T00:12:56","false"
"c4.8xlarge","t3a.nano","3074","9818745","48793","23115","0","400386","0","10624","0","0","0","10624","731601","4","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:25:48","2023-05-31T00:25:48","true"
"t3.nano","h1.2xlarge","241","9310316","194953","176348","0","44652","0","10474","0","0","0","10474","1350640","8","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:55:17","2023-05-31T00:55:17","false"
"c6a.large","c4.8xlarge","177","310979","23419","12806","0","44299","0","10444","0","0","0","10444","1178234","16","2023-06-04T19:40:15","2023-06-04T19:40:30","2023-06-04T19:41:14","2023-06-04T19:41:20","true"
"m4.16xlarge","c5.9xlarge","8271","10024037","57920","31261","0","679487","0","10782","0","0","0","10782","1301955","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:40:37","2023-05-31T00:40:37","true"
"t3a.nano","t2.nano","287","9257813","183169","169077","0","52242","0","10444","0","0","0","10444","968904","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-30T23:57:09","2023-05-30T23:57:09","true"
"m5.large","h1.16xlarge","258","9582508","35588","23011","0","44653","0","10476","0","0","0","10476","723815","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T01:00:29","2023-05-31T01:00:29","false"
"c6i.large","h1.2xlarge","176","9537708","28157","17520","0","44655","0","10475","0","0","0","10475","878674","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:53:45","2023-05-31T00:53:45","false"
"m5a.8xlarge","t3a.nano","4939","551618","47214","29502","0","359421","0","10617","0","0","0","10617","715429","6","2023-06-04T19:16:34","2023-06-04T19:16:49","2023-06-04T19:17:44","2023-06-04T19:17:55","true"
"r4.8xlarge","m5a.2xlarge","3639","9719928","45237","29554","0","359445","0","10628","0","0","0","10628","653891","6","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:45:42","2023-05-31T00:45:42","false"
"c5.large","x1e.8xlarge","222","9463918","33439","21568","0","44653","0","10474","0","0","0","10474","1977477","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:56:33","2023-05-31T00:56:33","false"
"c4.8xlarge","m5n.large","3074","9818745","48793","23115","0","400386","0","10624","0","0","0","10624","1061637","4","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:25:49","2023-05-31T00:25:49","true"
"c6a.large","m5n.large","153","9107436","23149","12617","0","52244","0","10445","0","0","0","10445","1251543","4","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:05:53","2023-05-31T00:05:53","true"
"m5a.8xlarge","c6i.large","4939","551618","47214","29502","0","359421","0","10617","0","0","0","10617","580946","5","2023-06-04T19:16:34","2023-06-04T19:16:49","2023-06-04T19:17:43","2023-06-04T19:17:54","true"
"x1e.xlarge","r4.16xlarge","587","9564888","44547","30297","0","80771","0","10468","0","0","0","10468","722254","8","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:11:35","2023-05-31T00:11:35","true"
"c4.8xlarge","c6i.large","3074","9818745","48793","23115","0","400386","0","10624","0","0","0","10624","1151604","2","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:25:47","2023-05-31T00:25:47","true"
"r4.8xlarge","m5n.large","3639","9719928","45237","29554","0","359445","0","10628","0","0","0","10628","1786544","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:45:46","2023-05-31T00:45:46","true"
"c4.8xlarge","c5a.24xlarge","3074","9818745","48793","23115","0","400386","0","10624","0","0","0","10624","1059742","4","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:25:43","2023-05-31T00:25:43","true"
"c6i.large","r4.large","176","9537708","28157","17520","0","44655","0","10475","0","0","0","10475","758452","10","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:53:47","2023-05-31T00:53:47","false"
"m5n.large","x1e.xlarge","243","9257346","34664","22923","0","44655","0","10474","0","0","0","10474","955617","8","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:57:55","2023-05-31T00:57:55","false"
"t3.nano","i3.large","241","9310316","194953","176348","0","44652","0","10474","0","0","0","10474","1643662","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:55:17","2023-05-31T00:55:17","false"
"x1e.xlarge","m5a.8xlarge","587","9564888","44547","30297","0","80771","0","10468","0","0","0","10468","1228456","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:11:35","2023-05-31T00:11:35","false"
"m4.16xlarge","m5zn.6xlarge","8271","10024037","57920","31261","0","679487","0","10782","0","0","0","10782","876172","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:40:37","2023-05-31T00:40:37","true"
"t3.nano","c5a.24xlarge","241","9310316","194953","176348","0","44652","0","10474","0","0","0","10474","1231027","3","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:55:17","2023-05-31T00:55:17","false"
"h1.8xlarge","x1e.xlarge","3282","9798875","48390","31364","0","359414","0","10620","0","0","0","10620","797388","8","2023-05-30T23:55:53","2023-05-30T23:56:21","2023-05-31T00:29:16","2023-05-31T00:29:16","true"
"t2.nano","r4.large","127","4431422","192124","173215","0","33916","0","10183","0","0","0","10183","1254941","9","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:07:26","2023-05-31T00:07:26","true"
"m4.large","i3.large","358","9327126","39530","27450","0","44303","0","10444","0","0","0","10444","642535","12","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:08:41","2023-05-31T00:08:41","true"
"t3.nano","c5d.9xlarge","241","9310316","194953","176348","0","44652","0","10474","0","0","0","10474","1166210","11","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:55:16","2023-05-31T00:55:16","true"
"x1e.xlarge","r4.large","587","9564888","44547","30297","0","80771","0","10468","0","0","0","10468","1164903","10","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:11:35","2023-05-31T00:11:35","true"
"c5.9xlarge","m5a.8xlarge","1996","560145","38393","23801","0","409224","0","11093","0","0","0","11093","692654","5","2023-06-04T22:02:19","2023-06-04T22:02:34","2023-06-04T22:03:13","2023-06-04T22:03:20","false"
"x1e.xlarge","c5.large","587","9564888","44547","30297","0","80771","0","10468","0","0","0","10468","1151634","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:11:35","2023-05-31T00:11:35","true"
"m5n.large","m5a.large","243","9257346","34664","22923","0","44655","0","10474","0","0","0","10474","1539745","4","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:57:55","2023-05-31T00:57:55","false"
"m5a.large","t2.nano","280","8646779","37885","24794","0","44292","0","10445","0","0","0","10445","1847787","7","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-30T23:58:27","2023-05-30T23:58:27","true"
"c6a.large","c5.large","153","9107436","23149","12617","0","52244","0","10445","0","0","0","10445","1036943","4","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:05:53","2023-05-31T00:05:53","true"
"h1.2xlarge","t3a.nano","1001","9655452","42091","28764","0","113630","0","10520","0","0","0","10520","844701","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:10:00","2023-05-31T00:10:00","true"
"x1e.xlarge","h1.8xlarge","587","9564888","44547","30297","0","80771","0","10468","0","0","0","10468","777199","7","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:11:35","2023-05-31T00:11:35","true"
"m5a.2xlarge","t3.micro","1085","9494526","37384","25027","0","113864","0","10521","0","0","0","10521","1581696","4","2023-05-30T23:55:53","2023-05-30T23:56:21","2023-05-30T23:59:46","2023-05-30T23:59:46","true"
"x1e.8xlarge","m5n.large","3496","9679651","47117","31428","0","359421","0","10618","0","0","0","10618","1341996","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:37:27","2023-05-31T00:37:27","true"
"r4.8xlarge","m5.large","3639","9719928","45237","29554","0","359445","0","10628","0","0","0","10628","1590292","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:45:46","2023-05-31T00:45:46","true"
"h1.8xlarge","c5.large","3282","9798875","48390","31364","0","359414","0","10620","0","0","0","10620","834721","4","2023-05-30T23:55:53","2023-05-30T23:56:21","2023-05-31T00:29:16","2023-05-31T00:29:16","true"
"c6a.large","m5a.2xlarge","153","9107436","23149","12617","0","52244","0","10445","0","0","0","10445","1115412","5","2023-05-30T23:55:54","2023-05-30T23:56:20","2023-05-31T00:05:52","2023-05-31T00:05:52","true"
"m5n.large","m5zn.6xlarge","243","9257346","34664","22923","0","44655","0","10474","0","0","0","10474","1443247","10","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:57:55","2023-05-31T00:57:55","true"
"c6i.16xlarge","x1e.8xlarge","2872","2689728","35103","17015","0","679278","0","11243","0","0","0","11243","2297516","21","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T01:01:44","2023-05-31T01:01:44","false"
"t3a.nano","r4.16xlarge","287","9257813","183169","169077","0","52242","0","10444","0","0","0","10444","886040","8","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-30T23:57:09","2023-05-30T23:57:09","true"
"h1.16xlarge","t3.micro","6329","10189267","52285","30294","0","687136","0","10780","0","0","0","10780","1297967","5","2023-05-30T23:55:53","2023-05-30T23:56:20","2023-05-31T00:32:26","2023-05-31T00:32:26","true"
