"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"c6i.large","r4.8xlarge","131","130826","7075","277","0","45889","0","115","0","0","0","115","426247","6","2023-11-06T20:26:30","2023-11-06T20:26:38","2023-11-06T20:27:23","2023-11-06T20:27:41","false"
"h1.16xlarge","m5a.8xlarge","7982","732685","30484","3630","0","2237319","0","1179","0","0","0","1179","571651","8","2023-11-06T19:31:06","2023-11-06T19:31:15","2023-11-06T19:32:03","2023-11-06T19:32:22","true"
"i3.large","c5.large","284","179969","19503","515","0","78657","0","118","0","0","0","118","30668","4","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:30:05","2023-11-05T16:30:24","true"
"i3.large","m5zn.6xlarge","284","179969","19503","515","0","78657","0","118","0","0","0","118","26207","11","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:30:05","2023-11-05T16:30:24","true"
"m5a.2xlarge","x1e.8xlarge","1208","254833","15942","1158","0","287559","0","221","0","0","0","221","43730","5","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:16:00","2023-11-05T16:16:19","true"
"h1.2xlarge","r4.large","845","239758","11739","788","0","287559","0","221","0","0","0","221","44583","11","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:24:40","2023-11-05T16:24:59","true"
"r4.8xlarge","m5n.large","3278","487868","19756","2200","0","1123167","0","633","0","0","0","633","110923","4","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:39:49","2023-11-05T16:40:10","true"
"m5zn.6xlarge","c5.9xlarge","1001","392145","13889","1050","0","811863","0","493","0","0","0","493","110799","10","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:54:27","2023-11-05T16:54:44","true"
"m5.large","c6i.large","409","171441","7548","351","0","45889","0","116","0","0","0","116","28642","2","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:48:52","2023-11-05T16:49:12","true"
"m5a.large","h1.16xlarge","382","181684","13315","707","0","78657","0","117","0","0","0","117","689600","6","2023-11-06T17:05:45","2023-11-06T17:05:55","2023-11-06T17:06:52","2023-11-06T17:07:07","true"
"r4.8xlarge","c5a.large","3278","487868","19756","2200","0","1123167","0","633","0","0","0","633","117707","6","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:39:50","2023-11-05T16:40:10","false"
"m4.large","m5a.large","284","176853","11018","498","0","78657","0","118","0","0","0","118","35816","8","2023-11-05T16:13:05","2023-11-05T16:13:17","2023-11-05T16:22:54","2023-11-05T16:23:14","true"
"r4.8xlarge","h1.2xlarge","3278","487868","19756","2200","0","1123167","0","633","0","0","0","633","123469","8","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:39:50","2023-11-05T16:40:10","true"
"m4.large","m5a.8xlarge","284","176853","11018","498","0","78657","0","118","0","0","0","118","31983","8","2023-11-05T16:13:05","2023-11-05T16:13:17","2023-11-05T16:22:55","2023-11-05T16:23:15","true"
"h1.2xlarge","m5n.large","845","239758","11739","788","0","287559","0","221","0","0","0","221","35866","4","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:24:40","2023-11-05T16:24:58","true"
"r4.large","m5a.large","293","190473","11001","516","0","78657","0","118","0","0","0","118","30826","8","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:28:17","2023-11-05T16:28:34","false"
"m5n.large","c6i.large","178","161442","10322","368","0","45889","0","115","0","0","0","115","42632","2","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:47:01","2023-11-05T16:47:19","true"
"c5d.9xlarge","c6i.large","2316","462122","16896","1846","0","1229667","0","698","0","0","0","698","104059","2","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:52:38","2023-11-05T16:52:55","true"
"r4.8xlarge","m5a.2xlarge","3278","487868","19756","2200","0","1123167","0","633","0","0","0","633","123000","8","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:39:49","2023-11-05T16:40:09","false"
"c5.large","m4.16xlarge","162","165890","9261","342","0","45889","0","115","0","0","0","115","333780","6","2023-11-06T20:37:19","2023-11-06T20:37:28","2023-11-06T20:38:10","2023-11-06T20:38:26","false"
"c5a.24xlarge","m5n.large","8940","700947","29725","3687","0","2237321","0","1179","0","0","0","1179","150544","4","2023-11-05T16:13:05","2023-11-05T16:13:17","2023-11-05T16:31:54","2023-11-05T16:32:14","true"
"x1e.8xlarge","c5.9xlarge","3498","462643","25010","2339","0","1123167","0","633","0","0","0","633","144935","10","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:37:44","2023-11-05T16:38:01","true"
"c6a.24xlarge","c5a.24xlarge","10025","711979","27807","3107","0","2237318","0","1179","0","0","0","1179","169426","5","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:33:38","2023-11-05T16:33:56","true"
"c6i.16xlarge","h1.8xlarge","8497","720897","22546","1955","0","2204544","0","1176","0","0","0","1176","526876","6","2023-11-06T21:08:08","2023-11-06T21:08:17","2023-11-06T21:09:01","2023-11-06T21:09:16","false"
"x1e.xlarge","c6a.24xlarge","528","206193","12367","625","0","148291","0","152","0","0","0","152","38220","5","2023-11-05T16:13:05","2023-11-05T16:13:17","2023-11-05T16:26:26","2023-11-05T16:26:45","false"
"m5a.8xlarge","x1e.8xlarge","6403","483115","24471","2998","0","1123167","0","632","0","0","0","632","95309","6","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:17:43","2023-11-05T16:18:03","true"
"m5n.large","x1e.8xlarge","178","161442","10322","368","0","45889","0","115","0","0","0","115","31035","6","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:47:02","2023-11-05T16:47:19","false"
"m5a.large","h1.8xlarge","377","184017","12508","708","0","78657","0","119","0","0","0","119","526796","6","2023-11-06T14:25:07","2023-11-06T14:25:19","2023-11-06T14:26:24","2023-11-06T14:26:42","true"
"c6i.large","m4.16xlarge","131","130826","7075","277","0","45889","0","115","0","0","0","115","413348","6","2023-11-06T20:26:30","2023-11-06T20:26:38","2023-11-06T20:27:23","2023-11-06T20:27:41","false"
"m5n.large","m5a.8xlarge","178","161442","10322","368","0","45889","0","115","0","0","0","115","33011","8","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:47:01","2023-11-05T16:47:19","false"
