"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"m5zn.6xlarge","c6a.large","96","236230","12892","2481","0","4509","0","914","0","0","0","914","116803","5","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T16:02:46","2024-08-28T16:03:03","false"
"x1e.8xlarge","m5a.2xlarge","169","246176","23515","3336","0","4510","0","914","0","0","0","914","93669","9","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:46:41","2024-08-28T15:46:56","false"
"c5a.24xlarge","i3.large","336","257753","15917","3032","0","4509","0","915","0","0","0","915","95400","6","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:39:14","2024-08-28T15:39:29","true"
"h1.2xlarge","c4.8xlarge","171","230160","15797","2862","0","4510","0","914","0","0","0","914","61146","4","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:32:39","2024-08-28T15:33:03","true"
"h1.8xlarge","c4.8xlarge","164","233055","20612","2760","0","4509","0","914","0","0","0","914","61217","4","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:43:41","2024-08-28T15:43:59","true"
"c6i.16xlarge","m4.16xlarge","137","243699","15212","1615","0","4509","0","915","0","0","0","915","539487","6","2024-08-28T15:17:16","2024-08-28T15:17:26","2024-08-28T15:59:33","2024-08-28T15:59:48","false"
"r4.large","h1.2xlarge","189","224457","20331","3424","0","4509","0","915","0","0","0","915","87020","8","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:36:02","2024-08-28T15:36:17","true"
"h1.16xlarge","m5n.large","169","255988","21324","2977","0","4509","0","915","0","0","0","915","49596","5","2024-08-28T15:17:17","2024-08-28T15:17:26","2024-08-28T15:45:13","2024-08-28T15:45:28","true"
"m5zn.6xlarge","c6i.large","96","236230","12892","2481","0","4509","0","914","0","0","0","914","51883","3","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T16:02:46","2024-08-28T16:03:02","true"
"m5a.8xlarge","h1.2xlarge","302","249099","24451","4396","0","4509","0","915","0","0","0","915","68184","7","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:21:27","2024-08-28T15:21:43","true"
"h1.8xlarge","h1.2xlarge","164","233055","20612","2760","0","4509","0","914","0","0","0","914","108798","8","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:43:42","2024-08-28T15:43:59","true"
"m5a.large","m5a.8xlarge","215","236799","21982","4315","0","4509","0","915","0","0","0","915","98625","9","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:18:00","2024-08-28T15:18:21","true"
"c5.large","m5.large","95","198886","19664","2214","0","4510","0","914","0","0","0","914","113615","4","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:54:43","2024-08-28T15:54:59","true"
"r4.large","m4.16xlarge","189","224457","20331","3424","0","4509","0","915","0","0","0","915","75454","7","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:36:02","2024-08-28T15:36:17","true"
"r4.16xlarge","c6a.24xlarge","164","285889","23094","2866","0","4509","0","914","0","0","0","914","79913","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:51:26","2024-08-28T15:51:41","false"
"r4.8xlarge","m4.16xlarge","188","273668","22965","2925","0","4509","0","915","0","0","0","915","160960","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:49:51","2024-08-28T15:50:06","true"
"c6a.large","x1e.8xlarge","123","207754","20444","2522","0","4510","0","915","0","0","0","915","67072","6","2024-08-28T15:17:16","2024-08-28T15:17:26","2024-08-28T15:29:12","2024-08-28T15:29:30","true"
"h1.8xlarge","x1e.xlarge","164","233055","20612","2760","0","4509","0","914","0","0","0","914","118320","6","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:43:42","2024-08-28T15:43:59","true"
"h1.16xlarge","m5a.large","169","255988","21324","2977","0","4509","0","915","0","0","0","915","93203","9","2024-08-28T15:17:17","2024-08-28T15:17:26","2024-08-28T15:45:13","2024-08-28T15:45:28","true"
"m5a.2xlarge","c6i.large","205","234272","20835","4179","0","4509","0","914","0","0","0","914","62978","2","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:19:45","2024-08-28T15:20:03","true"
"c5a.24xlarge","m5zn.6xlarge","336","257753","15917","3032","0","4509","0","915","0","0","0","915","102178","11","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:39:14","2024-08-28T15:39:29","true"
"r4.large","x1e.8xlarge","189","224457","20331","3424","0","4509","0","915","0","0","0","915","65390","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:36:02","2024-08-28T15:36:17","true"
"c4.8xlarge","m5a.large","93","244507","17824","2219","0","4509","0","915","0","0","0","915","113954","8","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:42:14","2024-08-28T15:42:29","true"
"c6a.24xlarge","c6a.large","408","244873","23865","2563","0","4510","0","914","0","0","0","914","69965","7","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:40:44","2024-08-28T15:40:59","true"
"x1e.8xlarge","c5a.24xlarge","169","246176","23515","3336","0","4510","0","914","0","0","0","914","67003","5","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:46:41","2024-08-28T15:46:56","false"
